GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
860Z200US15027,ZCTA5 15027,1082,133,8.7,5.9,3.1,3.2,10.2,4.2,6.6,3.3,13.2,5.4,14.7,5.4,11.8,3.8,22,8.9,6.2,3.3,3.5,2.4,62708,10536,74776,9093,39.6,(X),(X),(X),(X),(X),577,88,1.2,1.7,0,5.1,5.7,6.7,7.5,5.2,11.8,5.7,15.9,7.3,15.9,6.8,25.1,8.9,10.9,5.9,5.9,4.1,86406,10857,96552,14303,(X),(X),39.2,(X),(X),(X),393,78,1.8,2.5,0,7.3,1.3,1.8,4.8,4.1,10.2,6.4,16.5,9.4,12.5,6.8,28.2,10.1,16,8.2,8.7,5.7,103516,19927,N,N,(X),(X),(X),(X),(X),(X),505,128,17.2,12.2,6.7,7,19.8,9.5,5.5,3.4,12.1,7.2,12.3,8.2,6.3,4,19.2,16.8,0,5.8,0.8,1.2,37188,26261,47599,12896,(X),(X),(X),(X),35.6,(X)
860Z200US15028,ZCTA5 15028,88,42,0,28.2,8,9.1,13.6,15.4,13.6,13.1,2.3,3.3,15.9,13.1,18.2,15.2,4.5,8.3,11.4,12.7,12.5,15.6,66250,31772,95045,36741,55.7,(X),(X),(X),(X),(X),49,26,0,40.7,0,40.7,0,40.7,10.2,12.1,4.1,6.1,18.4,22.2,22.4,19.8,2,6.8,20.4,22,22.4,26,-,**,135953,52737,(X),(X),59.2,(X),(X),(X),31,19,0,51.2,0,51.2,0,51.2,6.5,11.2,6.5,9.7,12.9,19.6,35.5,30.1,3.2,11.5,29,30.1,6.5,9.7,84375,50926,N,N,(X),(X),(X),(X),(X),(X),39,29,0,45.6,17.9,19.9,30.8,27.3,17.9,25.8,0,45.6,25.6,25.8,0,45.6,7.7,14.8,0,45.6,0,45.6,-,**,40821,19686,(X),(X),(X),(X),38.5,(X)
860Z200US15030,ZCTA5 15030,479,78,2.5,2.1,8.8,4.3,12.5,7.8,7.9,3.9,13.6,5.9,18.4,5.9,9.2,3.7,24,10.4,1.5,1.4,1.7,1.6,56250,12780,71877,14194,25.7,(X),(X),(X),(X),(X),276,61,2.2,2.5,5.8,4.5,7.6,11.1,4.7,3.4,4.3,3.4,28.3,10.6,14.1,5.6,29,16.4,1.1,1.5,2.9,2.8,72500,16195,89114,23388,(X),(X),26.4,(X),(X),(X),129,38,0,20.6,2.3,4.6,16.3,20.8,0,20.6,5.4,6,31.8,16.1,16.3,9.4,22.5,9.4,2.3,3.2,3.1,4.2,72656,16901,N,N,(X),(X),(X),(X),(X),(X),203,52,3,3.4,15.3,7.8,19.2,10.2,9.9,6.9,26.1,12,14.8,7.1,0,13.7,9.9,9,2,2.4,0,13.7,36964,10828,43825,7542,(X),(X),(X),(X),24.6,(X)
860Z200US15031,ZCTA5 15031,170,86,15.9,18.5,12.9,19.4,0,16.1,17.6,22,6.5,11.7,0,16.1,30.6,29.6,5.9,9.3,10.6,15.8,0,16.1,-,**,60701,19867,5.9,(X),(X),(X),(X),(X),71,52,18.3,28.5,0,33,0,33,42.3,40.6,0,33,14.1,24.8,0,33,0,33,25.4,35.6,0,33,-,**,64280,48671,(X),(X),14.1,(X),(X),(X),32,37,0,50.4,0,50.4,0,50.4,43.8,56.2,0,50.4,0,50.4,0,50.4,0,50.4,56.3,56.3,0,50.4,-,**,N,N,(X),(X),(X),(X),(X),(X),99,78,14.1,23.9,22.2,33.5,0,25.7,0,25.7,11.1,23.1,0,25.7,52.5,39.5,0,25.7,0,25.7,0,25.7,-,**,54408,27858,(X),(X),(X),(X),0,(X)
860Z200US15033,ZCTA5 15033,2368,283,11,5.5,9.2,5.3,14.5,5.3,8,4.3,14.2,5.7,18.1,9.2,12.2,5.7,9.5,4.7,1.2,1.3,2.2,1.6,43232,7706,54796,7588,31.2,(X),(X),(X),(X),(X),1233,188,2,2.2,2.4,3.5,12.1,8.4,8.4,7.3,10.5,8.7,30.5,15.4,13.2,10.1,17.3,8.4,2,2.5,1.6,1.6,66496,6162,70435,9843,(X),(X),37.8,(X),(X),(X),689,244,1.3,2.1,4.2,6.6,1.7,3,8.3,6.4,2,2.5,41.2,25.1,14.1,16.4,20.6,12.1,3.6,4.6,2.9,2.9,71334,28297,N,N,(X),(X),(X),(X),(X),(X),1135,332,22.2,9.6,19.1,10.4,16.7,8.1,5.4,3.4,16.9,7.6,4.6,3.5,11,6.4,1.3,2.1,0,2.6,2.7,3.1,18967,3319,36526,11480,(X),(X),(X),(X),21.4,(X)
860Z200US15034,ZCTA5 15034,844,134,6.6,4.3,1.8,1.9,15,8.6,14.9,10.5,13,5,18.2,6.8,11,4.6,13,6.9,4.9,5.3,1.4,1.7,47016,9831,61207,9993,40.2,(X),(X),(X),(X),(X),396,94,0,7.3,0,7.3,14.1,15.8,3,3.3,8.3,6.3,31.6,11.5,15.9,7.9,13.6,9.1,10.4,10.5,3,3.6,69583,16576,83500,18629,(X),(X),47.2,(X),(X),(X),181,43,0,15.2,0,15.2,0,15.2,6.6,7,3.9,5.8,37,13.5,29.3,13.7,11.6,9.5,5,5.2,6.6,7.3,80625,14388,N,N,(X),(X),(X),(X),(X),(X),448,119,12.5,8,3.3,3.6,15.8,8.1,25.4,17.5,17.2,7.8,6.5,5.6,6.7,5,12.5,9.1,0,6.5,0,6.5,27440,11289,41501,7911,(X),(X),(X),(X),33.9,(X)
860Z200US15035,ZCTA5 15035,980,105,1.8,1.5,1.6,1.6,14.4,6,10.4,5.3,13.6,5.2,17.3,6.4,13.4,5,18,7.1,7.1,5.1,2.3,2.3,64103,7899,74716,7686,32.8,(X),(X),(X),(X),(X),487,94,0,6,1.2,1.7,9.2,6.8,5.7,5.2,4.3,4,18.7,9.4,17.7,7.1,28.7,12.6,10.7,8.7,3.7,4.6,90313,20663,97335,13006,(X),(X),24,(X),(X),(X),326,76,0,8.8,1.8,2.5,10.7,9.5,4.6,5.1,1.5,2.4,26.1,12.2,21.2,10.1,18.4,11.9,10.1,9.2,5.5,6.6,85086,16037,N,N,(X),(X),(X),(X),(X),(X),493,87,3.7,3,2,2.6,19.5,8.7,15,8.6,22.7,9.4,16,8.5,9.1,6.8,7.3,5.4,3.7,5.4,1,1.7,41696,7018,52372,8199,(X),(X),(X),(X),41.4,(X)
860Z200US15037,ZCTA5 15037,4242,274,4.2,1.7,4.4,3.6,5,1.4,6.6,1.8,11.3,2.6,16.3,2.9,15.8,3.5,16.1,3.3,10.5,3,9.7,3.1,76844,4906,102291,9947,36.3,(X),(X),(X),(X),(X),2710,207,1.1,0.7,2.1,2.1,1.7,0.8,4.8,2.5,8.4,3.2,16.2,4.2,15.1,4.2,20.2,4.5,16,4.7,14.4,4.8,100483,12365,128179,13383,(X),(X),38.7,(X),(X),(X),2206,207,0.9,0.8,0.9,1,0.8,0.9,3,1.8,5.6,3.4,15.7,4.3,14.6,4.2,22.6,5,19,5.6,16.8,5.6,113382,14403,N,N,(X),(X),(X),(X),(X),(X),1532,241,10.1,4.5,8.6,8.8,11.1,3.7,10.8,4.3,17.2,5,17,5,15.1,7,8,3.8,1.5,1.5,0.7,0.7,42692,9396,54403,9259,(X),(X),(X),(X),32,(X)
860Z200US15038,ZCTA5 15038,113,67,0,23,0,23,0,23,68.1,41.9,13.3,26.5,0,23,0,23,7.1,12.2,11.5,22.3,0,23,32278,4851,52672,31781,92.9,(X),(X),(X),(X),(X),51,40,0,39.9,0,39.9,0,39.9,29.4,47.7,29.4,44.3,0,39.9,0,39.9,41.2,35.7,0,39.9,0,39.9,-,**,66431,27024,(X),(X),84.3,(X),(X),(X),23,29,0,59.4,0,59.4,0,59.4,65.2,59.5,0,59.4,0,59.4,0,59.4,34.8,59.5,0,59.4,0,59.4,-,**,N,N,(X),(X),(X),(X),(X),(X),62,77,0,36,0,36,0,36,100,36,0,36,0,36,0,36,0,36,0,36,0,36,-,**,N,N,(X),(X),(X),(X),100,(X)
860Z200US15042,ZCTA5 15042,3442,265,2.6,1.6,1.6,0.9,12,5.6,5.9,2.6,7.7,2.3,19.4,4.6,19.5,3.8,14,3.6,7.8,2.6,9.5,3.3,76576,7307,106906,24235,30.3,(X),(X),(X),(X),(X),2451,249,2.8,2.7,1,1,13.3,7.8,3.1,2,5.3,2.2,16.4,5.5,18.8,5,16.6,4.8,10.5,3.7,12.1,4.4,83719,8478,123191,33807,(X),(X),28.6,(X),(X),(X),1968,201,0.8,1,0,1.5,8.2,7.2,2.7,2.1,5.6,2.4,16.8,6.1,21.9,5.9,18.2,5.2,13.1,4.6,12.7,4.5,91020,7739,N,N,(X),(X),(X),(X),(X),(X),991,178,6.5,5,4.6,3,8.6,4.5,9.4,4.9,13.6,6.1,26.8,8.3,18.9,6.9,7.8,5,0.7,0.8,3.1,2.8,59050,5798,62905,6585,(X),(X),(X),(X),28.7,(X)
860Z200US15043,ZCTA5 15043,748,166,0,3.9,0.1,0.5,4.4,5,7.2,7.2,11.5,6.4,14.6,7.2,18,7.3,18.6,8.2,8.2,5.2,17.4,11.5,86563,20031,108114,17113,40.6,(X),(X),(X),(X),(X),564,131,0,5.2,0,5.2,5.1,6.5,8.2,9.3,6.6,3.2,14.2,6.4,18.1,7.6,19,8.9,7.8,5.2,21.1,14.8,87411,39571,114763,21868,(X),(X),44.9,(X),(X),(X),437,127,0,6.6,0,6.6,1.1,1.5,1.6,2.2,3.4,2.6,14.4,7.6,19.7,9.1,22.4,11.4,10.1,6.8,27.2,17.3,121161,41790,N,N,(X),(X),(X),(X),(X),(X),184,95,0,15,0.5,1.9,2.2,4.4,4.3,5.4,28.3,21.2,20.7,21.5,15.2,14.4,22.8,14.5,0,15,6,8.8,59167,35640,80416,19015,(X),(X),(X),(X),27.2,(X)
860Z200US15044,ZCTA5 15044,10807,616,2.5,1.4,0.5,0.4,3.2,1.1,4.7,1.9,6.7,2.3,10.7,2.4,10,2.5,17.1,3.3,14.7,3.3,29.8,3.1,132743,8735,191330,20048,34.6,(X),(X),(X),(X),(X),8215,511,1.3,1.1,0.7,0.7,2.4,1.3,3.9,2.3,3.1,1.5,8.8,2.5,9.8,2.6,18.7,4.2,17.2,4,34,3.8,155344,12814,205355,15636,(X),(X),35.7,(X),(X),(X),7277,550,0.7,0.8,0.5,0.5,1.8,1.1,3,2.3,3.5,1.6,6.7,2.2,8.2,2.2,19.8,4.4,18.2,4.4,37.7,4.6,160879,10490,N,N,(X),(X),(X),(X),(X),(X),2592,416,6.1,4.6,0.8,0.7,6,3,8.1,4.2,17.8,7.4,16.3,6.1,10.7,6.4,12.7,5.7,6.5,4,14.9,8.6,66908,16163,141797,69591,(X),(X),(X),(X),31.1,(X)
860Z200US15045,ZCTA5 15045,1869,200,6.4,5.2,3.7,2.9,15.5,5.7,14.8,5.9,15.4,4.9,17,6,15.6,5.9,6.6,4.4,4.6,3,0.5,0.8,45354,7715,54972,7038,43,(X),(X),(X),(X),(X),1036,98,1.8,2.1,0.5,1.5,7.1,4.2,7.1,5.4,20.7,8,27.1,9.9,15,7.6,13.3,8.1,6.5,4.5,0.9,1.4,57981,3815,69864,8621,(X),(X),43.2,(X),(X),(X),602,130,0,4.9,0.8,2.5,6,5.8,2.7,3.2,25.7,10.7,21.8,11.2,20.3,11.8,10.1,7.6,11.1,7.6,1.5,2.4,57321,30565,N,N,(X),(X),(X),(X),(X),(X),833,233,12,11.2,7.7,5.6,26.7,11.7,25.3,9.9,10.9,6.9,10,6.4,7.4,5.7,0,3.5,0,3.5,0,3.5,27973,6242,31291,6193,(X),(X),(X),(X),40.2,(X)
860Z200US15046,ZCTA5 15046,1026,118,2.1,2.5,2.3,1.8,9.4,6,0.9,1,14.4,5.7,15.4,4.7,15,5.6,17.5,5.5,17.6,7.3,5.3,2.2,79514,8769,97588,9733,31.6,(X),(X),(X),(X),(X),760,114,2.9,3.3,0.4,0.6,6.1,7.2,0,3.9,8.7,5.3,15.8,5.1,17.1,6.8,18.8,6.7,23.8,9.3,6.4,2.9,96406,23888,111829,12322,(X),(X),32.5,(X),(X),(X),598,113,0,4.9,0,4.9,6.7,9,0,4.9,7.4,4.9,11.9,5.1,18.2,8.5,19.1,8.5,28.6,11,8.2,3.7,113750,33254,N,N,(X),(X),(X),(X),(X),(X),266,68,0,10.7,7.9,6.7,18.8,9.3,3.4,3.9,30.8,15.4,16.2,9.1,9,7.1,12,7.8,0,10.7,1.9,2.9,45800,7463,55393,8044,(X),(X),(X),(X),28.9,(X)
860Z200US15047,ZCTA5 15047,89,84,0,27.9,0,27.9,0,27.9,47.2,50.4,33.7,48,19.1,33.8,0,27.9,0,27.9,0,27.9,0,27.9,42708,33471,36694,10752,0,(X),(X),(X),(X),(X),17,26,0,69.1,0,69.1,0,69.1,0,69.1,0,69.1,100,69.1,0,69.1,0,69.1,0,69.1,0,69.1,-,**,N,N,(X),(X),0,(X),(X),(X),17,26,0,69.1,0,69.1,0,69.1,0,69.1,0,69.1,100,69.1,0,69.1,0,69.1,0,69.1,0,69.1,-,**,N,N,(X),(X),(X),(X),(X),(X),72,80,0,32.7,0,32.7,0,32.7,58.3,57.1,41.7,57.1,0,32.7,0,32.7,0,32.7,0,32.7,0,32.7,-,**,N,N,(X),(X),(X),(X),0,(X)
860Z200US15049,ZCTA5 15049,473,61,2.1,1.8,8.9,5.1,5.7,3.9,4.9,7.2,21.4,7.2,23.9,6.6,13.5,4.7,14.2,5.4,3,2.4,2.5,1.9,58417,8015,74417,14105,43.8,(X),(X),(X),(X),(X),252,44,0,11.2,10.7,10,0,11.2,0,11.2,17.1,8.1,23.8,8.2,17.1,6.6,26.6,9.8,2.4,2.7,2.4,2.5,73750,10068,83552,11622,(X),(X),46.8,(X),(X),(X),179,42,0,15.4,15.1,13.4,0,15.4,0,15.4,10.1,7.1,25.1,10.2,16.8,7.8,27.4,10.8,2.2,2.8,3.4,3.5,74844,7548,N,N,(X),(X),(X),(X),(X),(X),221,49,4.5,3.9,6.8,6.1,12.2,8.2,10.4,14.8,27.1,13.3,24,11.3,8.6,5.6,1.4,1.9,3.6,3.7,1.4,2.5,43125,9801,62761,26014,(X),(X),(X),(X),40.3,(X)
860Z200US15050,ZCTA5 15050,897,134,0.9,0.8,1,1.1,6.2,4.2,4.9,3.3,8.7,3.4,14.7,9.4,14.8,6.8,24.1,8.1,18.4,6.3,6.2,2.6,92969,22634,104303,8008,40.7,(X),(X),(X),(X),(X),686,126,0.7,1,0.7,1,4.5,4.9,4.2,3.5,6.3,3.5,13.8,10.8,14.9,8.3,25.9,9.1,20.7,7.9,8.2,3.5,112222,15856,114370,10462,(X),(X),45.8,(X),(X),(X),608,127,0,4.8,0.8,1.1,5.1,5.4,1.6,2.8,6.1,3.6,14,11.7,14,9.8,28.9,10.9,21.2,8.8,8.2,3.5,115455,10262,N,N,(X),(X),(X),(X),(X),(X),211,64,1.4,1.6,1.9,3,11.8,8.1,7.1,7.2,16.6,9.2,17.5,16.9,14.7,10.9,18,18.2,10.9,10.8,0,13.2,52026,35602,71573,14728,(X),(X),(X),(X),24.2,(X)
860Z200US15051,ZCTA5 15051,223,84,0,12.6,0,12.6,9.4,10.3,9.4,10.1,23.3,18.9,10.8,11.4,23.8,18.7,9.4,11.4,4.5,6.8,9.4,9.5,65179,25791,85426,21577,45.3,(X),(X),(X),(X),(X),93,46,0,27,0,27,0,27,11.8,17.8,11.8,17.3,19.4,21.8,23.7,18.8,10.8,15.8,0,27,22.6,21.4,79531,36747,112962,47208,(X),(X),61.3,(X),(X),(X),65,40,0,34.9,0,34.9,0,34.9,16.9,25,0,34.9,16.9,26.3,33.8,26.4,0,34.9,0,34.9,32.3,28.6,81042,61720,N,N,(X),(X),(X),(X),(X),(X),130,76,0,20.4,0,20.4,16.2,17.7,7.7,12.1,31.5,30.5,4.6,7.9,23.8,30.2,16.2,18.7,0,20.4,0,20.4,48833,29704,59735,13911,(X),(X),(X),(X),33.8,(X)
860Z200US15052,ZCTA5 15052,1246,187,3.9,2,5.5,4.1,7.5,4.2,5.4,3,15.7,5.1,17.9,4.8,13.9,4.6,20.2,6.5,7.1,2.5,2.9,2,67763,9662,78466,8330,31.6,(X),(X),(X),(X),(X),842,138,2,2,1.3,2,5,5.3,4.5,3.2,18.1,6.5,15.9,5.3,19,6.1,19.8,6.8,10.1,3.7,4.3,2.9,80109,10212,88645,8451,(X),(X),32.1,(X),(X),(X),616,129,2.8,2.6,0,4.7,4.5,6.9,1.5,1.3,14.9,7.5,16.4,6.7,19.2,8,23.9,9.1,12.3,4.6,4.5,3.3,86786,12084,N,N,(X),(X),(X),(X),(X),(X),404,101,7.9,4.6,14.4,10.3,12.9,7.2,7.2,5.3,14.9,8.3,19.3,8.9,4.5,3.4,18.3,11.2,0.7,1,0,7.2,43403,10772,53980,12864,(X),(X),(X),(X),28,(X)
860Z200US15053,ZCTA5 15053,41,28,0,44.5,0,44.5,0,44.5,0,44.5,0,44.5,0,44.5,26.8,43.3,53.7,46.3,0,44.5,19.5,26.6,104196,27243,142939,54419,19.5,(X),(X),(X),(X),(X),30,28,0,52,0,52,0,52,0,52,0,52,0,52,0,52,73.3,40,0,52,26.7,40,122813,88930,163507,78943,(X),(X),26.7,(X),(X),(X),30,28,0,52,0,52,0,52,0,52,0,52,0,52,0,52,73.3,40,0,52,26.7,40,122813,88938,N,N,(X),(X),(X),(X),(X),(X),11,18,0,85.9,0,85.9,0,85.9,0,85.9,0,85.9,0,85.9,100,85.9,0,85.9,0,85.9,0,85.9,-,**,N,N,(X),(X),(X),(X),0,(X)
860Z200US15054,ZCTA5 15054,266,94,5.3,8.5,6.8,8.1,6,7.8,8.6,13.6,10.2,12.7,22.6,14.7,27.4,23.6,13.2,15.3,0,10.7,0,10.7,64318,34271,63810,17188,25.2,(X),(X),(X),(X),(X),126,62,11.1,19.4,0,21,0,21,18.3,27.4,0,21,39.7,24.9,25.4,26.7,5.6,9.2,0,21,0,21,52407,34481,58735,17275,(X),(X),27,(X),(X),(X),44,37,31.8,41.8,0,43,0,43,0,43,0,43,52.3,43.3,0,43,15.9,26.1,0,43,0,43,64318,49615,N,N,(X),(X),(X),(X),(X),(X),140,75,0,19.2,12.9,16.9,11.4,15.3,0,19.2,19.3,24.6,7.1,10.7,29.3,35.8,20,27.3,0,19.2,0,19.2,67250,66147,68377,28527,(X),(X),(X),(X),23.6,(X)
860Z200US15055,ZCTA5 15055,677,141,0,4.3,0,4.3,3.8,4.3,11.5,8.4,16.2,9.7,26.9,13.5,10.3,7.5,30.1,13.8,0,4.3,1,2,68934,9465,83643,18566,42.7,(X),(X),(X),(X),(X),356,133,8.1,12.5,0,8.1,0,8.1,0,8.1,13.2,14.7,16.6,15,12.6,12.2,47.5,21.4,0,8.1,2,4,99688,26529,105710,34543,(X),(X),40.7,(X),(X),(X),273,127,0,10.4,0,10.4,0,10.4,0,10.4,17.2,17.5,21.6,19.9,12.8,14.5,45.8,22.5,0,10.4,2.6,5.5,99297,28476,N,N,(X),(X),(X),(X),(X),(X),321,113,0,8.9,0,8.9,8.1,8.3,24.3,16.7,19.6,15,29.3,19,7.8,9.1,10.9,11.8,0,8.9,0,8.9,48839,34440,54776,11322,(X),(X),(X),(X),44.9,(X)
860Z200US15056,ZCTA5 15056,550,63,1.3,1.2,3.5,2.8,13.3,4.9,6.2,4.9,14.9,5.5,16.2,6.1,20.7,7.9,14.2,7.8,3.3,2.3,6.5,4.6,66176,18461,77916,9490,38,(X),(X),(X),(X),(X),248,47,0,11.4,0,11.4,2,3.2,2,2.7,8.1,6,12.9,8.9,27.4,13.7,25.8,13.9,7.3,5.3,14.5,9.8,98846,14103,116056,16260,(X),(X),20.6,(X),(X),(X),195,50,0,14.2,0,14.2,0,14.2,0,14.2,5.1,4.2,12.8,10.8,23.6,15.2,32.8,16.2,9.2,6.9,16.4,11.7,106375,7464,N,N,(X),(X),(X),(X),(X),(X),302,52,2.3,2.2,6.3,5,22.5,8,9.6,8.4,20.5,8.6,18.9,8.8,15.2,8.7,4.6,5.3,0,9.4,0,9.4,42321,5460,46596,6646,(X),(X),(X),(X),52.3,(X)
860Z200US15057,ZCTA5 15057,6351,390,1.7,0.8,1.1,0.7,4.7,1.9,6.1,2.2,6.2,1.9,13.1,3,12.5,2.7,18.3,3.6,17.2,4.1,19.1,3.6,112871,12091,131123,7279,34.3,(X),(X),(X),(X),(X),4907,380,0.3,0.4,0.2,0.4,1.4,0.9,3.2,1.3,4.9,2,12.5,3.4,11.8,2.9,20.1,4.3,21.8,5.2,23.7,4.4,135729,12424,151052,8487,(X),(X),35.3,(X),(X),(X),4329,379,0,0.7,0.3,0.5,0.8,0.6,1.9,1,4.6,2.2,10.2,3.1,12,3.2,20.9,4.6,22.7,5.6,26.7,4.9,148074,15541,N,N,(X),(X),(X),(X),(X),(X),1444,232,6.7,3.2,3.8,2.9,15.9,7.7,16.1,6.9,10.5,4.4,17.7,6.9,16.6,6.2,11.1,6.1,0.3,0.4,1.4,1.8,43667,12225,58005,10291,(X),(X),(X),(X),28.8,(X)
860Z200US15059,ZCTA5 15059,1598,165,4.1,3.1,3.9,3.2,11.6,5,6.1,3.1,12,5.5,14,5.2,18.7,7,18.7,7.9,5.8,4.2,5.1,4.6,68906,15383,78621,10318,36.9,(X),(X),(X),(X),(X),1135,187,1.3,1.9,0.1,0.2,7.8,6.4,4.6,3.5,11.6,6.8,30,11.4,15.1,7.3,15.2,6.1,7.2,5.7,7.1,6.5,65552,10476,86656,13882,(X),(X),40.1,(X),(X),(X),748,168,0,3.9,0,3.9,7.2,7.2,5.1,4.7,15.1,9.1,21.8,9.5,9.1,4.8,21.1,8.4,9.8,8.1,10.8,9.2,78250,26512,N,N,(X),(X),(X),(X),(X),(X),463,120,13,9.1,13.2,10.6,18.8,9.6,11.4,7.1,11.4,9.1,5.4,5.7,17.9,13.2,6.5,6.4,2.4,3.7,0,6.3,28894,9469,44234,11380,(X),(X),(X),(X),24.4,(X)
860Z200US15060,ZCTA5 15060,386,93,0,7.5,3.4,3.3,4.1,3.8,13,7.4,23.8,13.4,22,8.2,10.4,6.1,15.3,6.5,5.7,3.9,2.3,2,53333,8214,72108,8450,36.5,(X),(X),(X),(X),(X),248,78,0.8,2.1,1.6,1.7,3.6,5.2,7.7,9.5,24.2,19.4,23.4,11.3,11.3,8.2,15.7,8.5,8.9,6.1,2.8,3,57794,14205,78339,12925,(X),(X),39.1,(X),(X),(X),166,73,0,16.5,2.4,2.7,0,16.5,0.6,1.9,29.5,26.4,18.7,13.2,15.7,12.4,16.9,11.4,13.3,9.5,3,3.7,68333,28136,N,N,(X),(X),(X),(X),(X),(X),138,49,0,19.4,5.1,7.9,5.1,4.7,22.5,13.2,23.2,16.1,22.5,13.3,8.7,8.9,13,13.1,0,19.4,0,19.4,48000,13205,56927,11520,(X),(X),(X),(X),30.4,(X)
860Z200US15061,ZCTA5 15061,5309,390,3.9,1.6,4.1,1.6,6.7,2.9,6.8,3.1,16.2,3.9,13.8,3.6,15.2,4,16.7,3.4,8.8,2.7,7.8,2.9,73462,7484,90838,7399,30.1,(X),(X),(X),(X),(X),3259,292,2.5,1.4,2.7,2,3.5,3.3,4.6,4.2,9.4,4.1,13.8,4.3,19.7,5.9,20.9,5.4,12.2,4.2,10.7,4.2,90200,10475,110375,10894,(X),(X),32.3,(X),(X),(X),2587,298,1,1,1.2,1.3,2.7,3.6,5.3,5.2,5.9,4,12.5,4.5,21.6,7,22.2,6.3,15.1,5.3,12.6,4.8,99965,16390,N,N,(X),(X),(X),(X),(X),(X),2050,353,6.1,3.7,6.4,2.7,11.8,5.3,10.3,4.4,27.2,7.3,15.1,5.8,10.7,4.2,7.9,3.2,2.3,2.5,2.2,2.5,41775,2890,56440,8355,(X),(X),(X),(X),25.9,(X)
860Z200US15062,ZCTA5 15062,3182,197,9.4,3.5,5.7,2.1,14,4.7,9.3,2.8,11.2,4.7,12.6,3,15.8,4.2,11.9,4,7.2,4.1,2.9,1.6,51094,11862,66193,6601,42.5,(X),(X),(X),(X),(X),1848,156,6,4.3,2,2.1,6.1,3.5,6.4,3.9,8.2,5.3,16.8,4.8,20.3,6.2,18.1,6.8,12,6.8,4.1,2.4,79583,13209,87194,9575,(X),(X),41,(X),(X),(X),1222,189,7.2,6.2,0,2.4,3.4,2.8,4,3.4,5.2,3.5,18.5,6.1,21.4,7.6,19.3,7.3,15,9,6.1,3.8,88141,12840,N,N,(X),(X),(X),(X),(X),(X),1334,252,14.1,5.5,10.7,4,25,8.9,13.3,4,15.6,8.1,7.4,3.8,8.5,5.8,3.9,4.5,0.5,1,0.9,1.5,25091,3405,35935,5305,(X),(X),(X),(X),43.7,(X)
